subscription_id,customer_id,plan_type,start_date,end_date,price,auto_renew
S7787345,C101509,monthly,2023-11-19,2023-11-27,299,False
S8367376,C101510,monthly,2022-08-21,2022-09-18,299,True
S1363358,C101511,trial,2024-02-04,2024-02-08,0,False
S4361332,C101512,monthly,2022-04-03,2022-05-04,299,True
S9270565,C101512,monthly,2022-06-03,2022-07-03,299,False
S2800796,C101513,trial,2023-03-21,2023-04-04,0,False
S3015388,C101514,monthly,2022-04-11,2022-04-22,299,False
S8457126,C101515,monthly,2024-02-18,2024-03-20,299,False
S8689839,C101516,monthly,2023-10-11,2023-11-10,299,True
S9442389,C101517,monthly,2023-12-22,2024-01-19,299,False
S9607469,C101517,monthly,2024-02-01,2024-03-02,299,True
S6692359,C101518,monthly,2024-06-12,2024-07-10,299,False
S6082320,C101519,annual,2022-04-13,2023-04-13,2999,True
S7317003,C101520,trial,2023-03-31,2023-04-14,0,False
S9815318,C101521,monthly,2022-06-20,2022-07-18,299,False
S6840068,C101522,trial,2023-12-12,2023-12-26,0,False
S1495294,C101522,monthly,2024-02-01,2024-03-03,299,True
S8992883,C101523,monthly,2022-11-03,2022-11-10,299,False
S3919201,C101524,monthly,2022-01-30,2022-03-02,299,True
S2079947,C101525,annual,2022-02-17,2023-02-17,2999,True
S8407618,C101526,monthly,2022-11-29,2022-12-19,299,False
S3920363,C101527,annual,2024-03-26,2025-03-26,2999,True
S4350987,C101528,trial,2022-02-27,2022-03-13,0,True
S5799782,C101528,annual,2022-03-25,2023-03-25,2999,True
S4226188,C101529,annual,2022-10-28,2023-08-04,2999,False
S4414828,C101530,trial,2023-01-03,2023-01-17,0,False
S2207374,C101531,monthly,2023-01-19,2023-02-16,299,True
S9860962,C101532,monthly,2023-03-18,2023-04-18,299,False
S9402873,C101533,annual,2022-05-30,2023-05-30,2999,False
S2126668,C101534,annual,2022-09-08,2023-09-08,2999,False
S3133934,C101535,monthly,2023-06-28,2023-07-28,299,True
S6551912,C101536,monthly,2023-02-26,2023-03-08,299,False
S7004652,C101537,monthly,2023-08-03,2023-09-02,299,True
S5049993,C101538,monthly,2023-11-30,2023-12-28,299,True
S1950399,C101539,monthly,2024-03-22,2024-04-22,299,True
S5413298,C101540,trial,2022-07-04,2022-07-11,0,False
S6612670,C101541,trial,2022-06-24,2022-07-08,0,True
S6529924,C101541,monthly,2022-09-02,2022-09-18,299,False
S9280480,C101542,annual,2022-06-29,2023-06-29,2999,True
S1593277,C101543,trial,2022-03-22,2022-04-05,0,False
S2352134,C101544,monthly,2023-09-17,2023-10-17,299,False
S1597270,C101545,monthly,2024-06-10,2024-07-08,299,True
S6090515,C101546,annual,2023-01-27,2024-01-27,2999,True
S1928728,C101547,trial,2023-09-27,2023-10-11,0,True
S1303581,C101548,monthly,2023-12-01,2023-12-29,299,False
S3101134,C101549,trial,2022-09-04,2022-09-18,0,True
S7169127,C101550,monthly,2023-05-25,2023-06-09,299,False
S2543349,C101551,monthly,2023-08-21,2023-09-20,299,True
S9996238,C101552,monthly,2022-05-27,2022-06-26,299,False
S5193002,C101552,monthly,2022-08-01,2022-08-29,299,True
S5741173,C101553,trial,2022-08-26,2022-09-02,0,False
S5097740,C101553,trial,2022-09-04,2022-09-18,0,False
S2288554,C101554,monthly,2023-04-18,2023-05-18,299,True
S9303534,C101554,trial,2023-05-22,2023-06-05,0,True
S4695807,C101555,trial,2023-10-16,2023-10-30,0,False
S5097093,C101556,monthly,2022-09-18,2022-10-18,299,True
S2751175,C101557,annual,2023-04-16,2024-04-15,2999,True
S5693994,C101558,monthly,2022-09-19,2022-10-19,299,False
S4867751,C101559,annual,2023-11-14,2024-10-01,2999,False
S3381714,C101560,monthly,2022-01-10,2022-01-29,299,False
S8612879,C101561,annual,2024-04-03,2025-04-03,2999,False
S7445414,C101562,monthly,2023-04-22,2023-05-22,299,True
S5682394,C101562,trial,2023-06-10,2023-06-24,0,True
S7453578,C101563,trial,2022-10-22,2022-11-05,0,False
S9933732,C101564,monthly,2023-11-25,2023-12-23,299,False
S6835191,C101564,monthly,2023-12-26,2024-01-26,299,True
S5404568,C101565,monthly,2023-07-14,2023-08-14,299,True
S1458775,C101565,annual,2023-10-04,2024-10-03,2999,True
S1958290,C101566,monthly,2022-06-11,2022-07-12,299,True
S5822081,C101567,annual,2022-03-17,2023-03-17,2999,False
S9705913,C101567,monthly,2023-05-10,2023-06-10,299,True
S4996784,C101568,monthly,2023-03-29,2023-04-28,299,False
S2435070,C101569,monthly,2022-12-20,2023-01-19,299,False
S5601485,C101570,monthly,2023-08-25,2023-09-24,299,True
S1207016,C101571,trial,2022-11-03,2022-11-17,0,False
S3999504,C101572,trial,2023-10-17,2023-10-31,0,False
S7018384,C101573,monthly,2023-03-11,2023-03-17,299,False
S2334575,C101574,annual,2023-12-08,2024-12-07,2999,True
S4016609,C101575,monthly,2022-09-14,2022-10-15,299,True
S3134439,C101576,annual,2023-04-13,2024-04-12,2999,False
S4903596,C101577,monthly,2024-05-15,2024-06-12,299,False
S8387157,C101578,annual,2022-11-06,2023-11-06,2999,True
S5346217,C101579,trial,2022-07-23,2022-08-06,0,True
S4937559,C101580,monthly,2023-01-29,2023-02-28,299,True
S2898888,C101580,trial,2023-03-22,2023-03-29,0,False
S7978813,C101581,monthly,2024-05-23,2024-06-20,299,True
S1414306,C101581,monthly,2024-06-24,2024-07-25,299,True
S7286684,C101582,monthly,2023-05-10,2023-06-09,299,True
S1748441,C101583,monthly,2022-04-20,2022-05-20,299,True
S6253043,C101584,monthly,2022-08-31,2022-09-19,299,False
S6772247,C101585,monthly,2023-01-26,2023-02-26,299,True
S7393623,C101586,monthly,2023-08-09,2023-08-30,299,False
S4767844,C101587,monthly,2023-01-03,2023-01-31,299,False
S8014220,C101588,annual,2023-08-12,2024-08-11,2999,True
S1862877,C101589,trial,2022-10-30,2022-11-13,0,True
S4271952,C101590,monthly,2023-12-18,2024-01-18,299,True
S7072764,C101591,monthly,2022-10-30,2022-11-27,299,False
S8465986,C101592,monthly,2022-01-23,2022-02-23,299,False
S9483289,C101593,trial,2024-04-29,2024-05-13,0,True
S8532433,C101594,annual,2023-11-06,2024-11-05,2999,False
S5109477,C101595,monthly,2023-02-10,2023-03-13,299,False
S5366756,C101596,monthly,2022-10-09,2022-11-09,299,True
S9472929,C101597,monthly,2022-01-09,2022-01-23,299,False
S4018484,C101598,monthly,2023-08-03,2023-09-03,299,True
S8882947,C101599,trial,2024-06-04,2024-06-10,0,False
S1401503,C101600,trial,2023-12-04,2023-12-18,0,False
S9880342,C101600,monthly,2024-01-31,2024-02-28,299,True
S5050605,C101601,annual,2024-03-07,2025-03-07,2999,True
S2808110,C101602,monthly,2024-02-02,2024-03-03,299,False
S7859779,C101603,monthly,2022-02-20,2022-03-23,299,False
S5853499,C101603,trial,2022-05-02,2022-05-16,0,False
S9545877,C101604,annual,2023-09-13,2024-01-10,2999,False
S8608923,C101605,monthly,2024-02-03,2024-03-02,299,True
S2625688,C101606,monthly,2023-05-24,2023-06-21,299,True
S9811287,C101607,trial,2024-05-02,2024-05-16,0,True
S7443587,C101608,annual,2022-10-21,2023-10-21,2999,True
S4534635,C101609,monthly,2024-03-05,2024-03-29,299,False
S6827492,C101610,monthly,2024-03-29,2024-04-29,299,True
S3840731,C101611,monthly,2022-08-24,2022-09-23,299,True
S2780388,C101612,trial,2023-09-14,2023-09-28,0,False
S9534539,C101613,annual,2024-04-01,2025-04-01,2999,True
S4273782,C101614,monthly,2022-12-27,2023-01-27,299,False
S5728448,C101615,annual,2022-08-13,2023-08-13,2999,True
S3116927,C101616,trial,2023-10-14,2023-10-28,0,True
S3012269,C101617,monthly,2022-07-14,2022-08-11,299,False
S5671669,C101618,monthly,2023-09-28,2023-10-28,299,False
S4731953,C101619,annual,2022-09-14,2023-09-14,2999,False
S8607864,C101620,annual,2023-11-26,2024-05-02,2999,False
S2242998,C101620,annual,2024-06-11,2025-06-11,2999,False
S2685083,C101621,trial,2024-02-13,2024-02-27,0,True
S1597875,C101622,monthly,2024-01-09,2024-02-09,299,False
S4694503,C101623,monthly,2024-02-25,2024-03-24,299,True
S4139098,C101624,trial,2023-11-07,2023-11-21,0,True
S9662181,C101625,monthly,2023-11-29,2023-12-27,299,False
S9232431,C101626,annual,2024-05-08,2025-05-08,2999,True
S5413646,C101627,annual,2022-05-21,2023-05-21,2999,True
S9124082,C101628,annual,2023-10-06,2024-10-05,2999,False
S5900891,C101629,monthly,2022-04-10,2022-05-08,299,False
S6991611,C101630,trial,2023-10-05,2023-10-19,0,True
S5819613,C101631,trial,2023-10-24,2023-10-27,0,False
S2943123,C101632,annual,2022-02-10,2023-02-10,2999,False
S7678830,C101633,monthly,2022-11-13,2022-12-13,299,True
S7912261,C101634,monthly,2024-03-18,2024-04-17,299,False
S4608882,C101634,monthly,2024-05-30,2024-06-09,299,False
S5389007,C101635,monthly,2023-03-28,2023-04-19,299,False
S5373809,C101636,monthly,2022-02-04,2022-03-06,299,True
S1765519,C101637,trial,2023-08-17,2023-08-31,0,True
S3793996,C101637,trial,2023-09-19,2023-10-03,0,True
S6531182,C101638,annual,2023-01-09,2024-01-09,2999,False
S7361721,C101639,annual,2024-01-20,2024-10-03,2999,False
S2064762,C101640,monthly,2022-05-15,2022-06-14,299,False
S3633903,C101641,trial,2022-04-03,2022-04-17,0,True
S5868538,C101641,monthly,2022-06-09,2022-07-10,299,False
S5172556,C101642,monthly,2022-10-30,2022-11-29,299,True
S9413762,C101643,monthly,2022-12-01,2022-12-29,299,True
S5749457,C101643,trial,2023-01-23,2023-02-06,0,True
S1566701,C101644,trial,2024-02-05,2024-02-19,0,False
S7723485,C101644,monthly,2024-03-07,2024-03-30,299,False
S2283911,C101645,trial,2023-03-02,2023-03-16,0,False
S1247326,C101646,monthly,2022-06-29,2022-07-30,299,True
S7561970,C101647,monthly,2022-07-25,2022-08-25,299,True
S8132878,C101648,trial,2022-05-16,2022-05-30,0,False
S2672339,C101649,trial,2024-03-16,2024-03-30,0,True
S8206394,C101650,annual,2023-07-07,2024-07-06,2999,True
S5771825,C101651,annual,2024-06-16,2025-06-16,2999,True
S9338861,C101652,trial,2023-01-10,2023-01-24,0,True
S2817044,C101653,trial,2023-06-28,2023-07-12,0,True
S4894252,C101654,trial,2023-05-29,2023-06-12,0,True
S6577341,C101655,annual,2022-10-07,2023-10-07,2999,False
S3839639,C101656,trial,2024-04-30,2024-05-14,0,True
S3371133,C101657,trial,2022-06-18,2022-07-02,0,True
S4899524,C101658,monthly,2022-09-21,2022-10-21,299,False
S6668492,C101659,trial,2024-04-24,2024-05-08,0,True
S1093478,C101660,monthly,2023-05-09,2023-06-08,299,True
S6251539,C101661,monthly,2024-04-05,2024-05-06,299,True
S2366240,C101662,annual,2022-10-30,2023-10-30,2999,True
S1228581,C101663,monthly,2024-02-04,2024-02-12,299,False
S4311279,C101663,annual,2024-02-22,2025-02-21,2999,True
S9307817,C101664,trial,2024-06-10,2024-06-21,0,False
S8015348,C101665,monthly,2022-12-13,2023-01-13,299,False
S5548431,C101666,monthly,2024-04-03,2024-05-01,299,True
S3784106,C101666,trial,2024-06-03,2024-06-17,0,False
S7228596,C101667,monthly,2022-04-28,2022-05-29,299,False
S3270615,C101668,monthly,2023-04-25,2023-05-25,299,False
S3522438,C101669,monthly,2022-03-19,2022-04-02,299,False
S4148654,C101670,annual,2022-05-25,2023-05-25,2999,True
S6553847,C101670,annual,2023-06-06,2024-06-05,2999,True
S6879622,C101671,trial,2024-02-12,2024-02-26,0,True
S1237053,C101671,monthly,2024-04-06,2024-05-07,299,True
S8149873,C101672,trial,2022-08-20,2022-09-03,0,False
S5273985,C101673,annual,2024-05-30,2025-05-30,2999,False
S2727655,C101674,monthly,2023-11-24,2023-12-25,299,True
S3125741,C101675,annual,2024-01-12,2024-08-16,2999,False
S5651273,C101676,annual,2023-11-22,2024-11-21,2999,True
S4511583,C101677,annual,2023-02-11,2024-02-11,2999,False
S3457722,C101678,monthly,2024-05-16,2024-06-13,299,True
S2305056,C101678,monthly,2024-06-22,2024-07-20,299,True
S8913629,C101679,monthly,2024-04-03,2024-05-01,299,True
S7468117,C101680,monthly,2023-07-25,2023-08-22,299,True
S9903425,C101681,annual,2023-01-10,2024-01-10,2999,True
S5659649,C101682,monthly,2022-04-03,2022-05-01,299,False
S5203347,C101683,trial,2024-03-20,2024-04-03,0,True
S6841499,C101683,monthly,2024-05-16,2024-06-13,299,True
S6804775,C101684,monthly,2023-02-09,2023-03-11,299,False
S4204180,C101684,annual,2023-04-26,2024-04-25,2999,False
S7056430,C101685,monthly,2022-01-15,2022-02-15,299,True
S7188568,C101686,trial,2022-09-28,2022-10-12,0,True
S5612919,C101687,monthly,2023-07-04,2023-08-01,299,True
S5599873,C101688,monthly,2022-05-07,2022-06-04,299,False
S8898869,C101689,trial,2023-04-11,2023-04-25,0,True
S8943146,C101689,annual,2023-06-02,2024-06-01,2999,True
S1483804,C101690,monthly,2023-01-13,2023-02-13,299,True
S3208690,C101691,monthly,2023-11-20,2023-12-18,299,True
S2045647,C101692,annual,2024-02-06,2025-02-05,2999,True
S4257839,C101693,trial,2023-11-20,2023-12-04,0,False
S6309658,C101693,trial,2024-01-14,2024-01-28,0,True
S1237753,C101694,monthly,2022-09-26,2022-10-27,299,True
S2031520,C101695,trial,2023-08-22,2023-09-05,0,False
S3895499,C101696,monthly,2023-01-26,2023-02-06,299,False
S3901925,C101697,monthly,2024-04-22,2024-05-23,299,True
S1054096,C101697,trial,2024-07-02,2024-07-16,0,False
S2444438,C101698,monthly,2023-10-16,2023-10-31,299,False
S2449847,C101699,monthly,2023-01-16,2023-01-23,299,False
S1175132,C101700,monthly,2022-04-21,2022-05-22,299,False
S5139478,C101701,monthly,2023-11-23,2023-12-14,299,False
S4205892,C101702,annual,2022-08-28,2023-08-28,2999,False
S5816345,C101703,annual,2023-04-28,2023-07-23,2999,False
S4158231,C101704,monthly,2022-01-26,2022-02-26,299,True
S8375236,C101705,annual,2023-09-27,2024-02-22,2999,False
S9775200,C101706,trial,2023-07-29,2023-08-12,0,True
S3860089,C101706,trial,2023-09-09,2023-09-23,0,False
S4534335,C101707,monthly,2022-12-02,2023-01-02,299,True
S5843397,C101708,trial,2023-09-17,2023-10-01,0,False
S5512234,C101709,annual,2022-08-15,2023-08-15,2999,True
S1527610,C101710,monthly,2023-10-26,2023-11-23,299,True
S8839101,C101711,monthly,2022-03-06,2022-04-06,299,True
S1567905,C101711,monthly,2022-05-13,2022-06-12,299,True
S1132511,C101712,annual,2023-10-13,2024-10-12,2999,False
S4139210,C101713,monthly,2024-04-23,2024-05-23,299,False
S1364903,C101714,annual,2023-04-21,2023-11-19,2999,False
S7699704,C101715,monthly,2023-12-19,2024-01-18,299,False
S6668656,C101716,trial,2022-11-06,2022-11-20,0,True
S4930952,C101717,monthly,2023-10-27,2023-11-21,299,False
S8145319,C101718,trial,2023-02-23,2023-03-09,0,True
S3751899,C101719,trial,2022-04-30,2022-05-14,0,True
S9792694,C101720,monthly,2022-05-24,2022-06-23,299,False
S6589281,C101721,monthly,2022-02-16,2022-03-19,299,True
S6806635,C101722,monthly,2022-02-08,2022-03-08,299,False
S4362263,C101723,trial,2022-11-08,2022-11-22,0,False
S4411176,C101724,annual,2023-05-20,2024-05-19,2999,True
S7279004,C101725,monthly,2022-04-29,2022-05-15,299,False
S7611016,C101725,monthly,2022-05-15,2022-05-23,299,False
S5072535,C101726,monthly,2022-04-10,2022-05-10,299,False
S3240199,C101727,trial,2022-08-29,2022-09-12,0,True
S8123479,C101728,annual,2023-07-05,2024-07-04,2999,False
S1451244,C101729,trial,2022-05-19,2022-05-26,0,False
S6701752,C101730,monthly,2023-02-02,2023-03-02,299,True
S2296369,C101731,monthly,2023-04-10,2023-05-11,299,True
S6065677,C101732,trial,2023-01-15,2023-01-29,0,True
S5780904,C101733,monthly,2023-11-18,2023-12-18,299,True
S1584294,C101733,trial,2024-01-06,2024-01-20,0,False
S9679668,C101734,monthly,2024-01-31,2024-02-14,299,False
S7785940,C101735,monthly,2023-12-15,2024-01-12,299,False
S3159890,C101735,annual,2024-03-03,2025-03-03,2999,True
S7739464,C101736,trial,2023-07-08,2023-07-22,0,True
S2945459,C101737,trial,2023-03-06,2023-03-20,0,True
S6621432,C101738,monthly,2023-08-25,2023-09-24,299,False
S8114632,C101739,monthly,2024-01-31,2024-02-09,299,False
S1116714,C101740,annual,2024-01-15,2025-01-14,2999,True
S9638526,C101741,annual,2022-06-08,2023-06-08,2999,True
S8797432,C101742,annual,2023-03-01,2024-02-29,2999,True
S7195765,C101743,monthly,2023-11-02,2023-12-02,299,True
S1394773,C101743,trial,2023-12-18,2024-01-01,0,False
S8495559,C101744,annual,2022-04-12,2023-04-12,2999,True
S1614253,C101745,trial,2024-05-03,2024-05-06,0,False
S2586664,C101746,annual,2023-05-17,2024-05-16,2999,True
S6794620,C101747,monthly,2023-09-23,2023-10-24,299,False
S9783858,C101748,trial,2023-02-22,2023-03-08,0,False
S3462063,C101749,annual,2022-10-14,2023-03-31,2999,False
S7407436,C101750,trial,2022-02-03,2022-02-17,0,False
S6066483,C101751,trial,2023-12-08,2023-12-19,0,False
S2330152,C101752,annual,2023-01-15,2024-01-15,2999,False
S5378446,C101753,annual,2022-08-11,2023-08-11,2999,False
S1819251,C101754,monthly,2023-03-31,2023-05-01,299,True
S4115755,C101755,monthly,2023-04-01,2023-04-29,299,True
S5780038,C101756,monthly,2022-08-30,2022-09-27,299,False
S3177128,C101757,monthly,2024-05-25,2024-06-07,299,False
S6337828,C101757,monthly,2024-06-24,2024-07-24,299,False
S5829008,C101758,monthly,2023-01-07,2023-02-04,299,True
S6515543,C101759,monthly,2022-04-12,2022-05-12,299,False
S6811062,C101760,monthly,2023-12-04,2023-12-17,299,False
S9929511,C101761,monthly,2023-01-12,2023-02-11,299,True
S2318832,C101762,monthly,2023-07-12,2023-08-11,299,True
S9885075,C101763,annual,2023-10-23,2024-10-22,2999,True
S8841337,C101764,annual,2023-01-03,2024-01-03,2999,True
S8239885,C101765,monthly,2022-03-04,2022-03-17,299,False
S9233534,C101766,annual,2023-02-12,2023-12-30,2999,False
S3071885,C101767,trial,2022-10-10,2022-10-24,0,True
S3996787,C101768,monthly,2022-07-14,2022-08-11,299,True
S7729618,C101769,annual,2022-05-06,2023-05-06,2999,False
S5678825,C101770,trial,2024-05-18,2024-06-01,0,True
S6331381,C101771,trial,2024-04-23,2024-05-07,0,False
S8783184,C101772,monthly,2023-04-11,2023-05-11,299,True
S3980080,C101773,annual,2022-04-04,2023-04-04,2999,False
S3890222,C101774,monthly,2023-11-10,2023-12-11,299,False
S8017399,C101775,annual,2022-08-06,2023-08-06,2999,False
S9445000,C101776,trial,2023-10-20,2023-10-24,0,False
S6452935,C101777,annual,2023-10-17,2024-10-16,2999,False
S2526163,C101778,trial,2023-09-04,2023-09-18,0,True
S7532030,C101779,monthly,2022-01-22,2022-02-22,299,False
S8680087,C101780,trial,2022-02-21,2022-03-07,0,False
S4351841,C101781,annual,2024-03-16,2025-03-16,2999,True
S8737309,C101782,monthly,2022-12-08,2023-01-05,299,True
S5058134,C101782,annual,2023-02-03,2024-02-03,2999,False
S6557607,C101783,monthly,2022-09-07,2022-10-07,299,True
S2171758,C101784,monthly,2022-05-09,2022-06-06,299,False
S9720251,C101785,trial,2024-03-16,2024-03-30,0,True
S3029740,C101786,monthly,2023-08-02,2023-08-30,299,False
S1397957,C101787,trial,2022-07-30,2022-08-13,0,True
S1669519,C101788,monthly,2022-03-12,2022-04-04,299,False
S3081328,C101789,monthly,2024-04-29,2024-05-30,299,True
S2875419,C101790,trial,2024-02-23,2024-03-08,0,False
S3381527,C101790,monthly,2024-04-23,2024-05-21,299,False
S6536912,C101791,annual,2023-07-22,2024-07-21,2999,True
S5105861,C101792,annual,2022-08-01,2023-08-01,2999,False
S8556058,C101793,annual,2023-08-24,2024-08-23,2999,True
S3349162,C101794,trial,2022-08-10,2022-08-24,0,True
S7085502,C101795,annual,2024-04-12,2025-02-03,2999,False
S8973956,C101796,monthly,2024-06-09,2024-06-28,299,False
S3156762,C101797,trial,2022-08-27,2022-09-10,0,False
S4551099,C101798,monthly,2022-12-03,2023-01-02,299,True
S9532750,C101799,annual,2024-03-03,2025-03-03,2999,True
S3859007,C101800,trial,2022-06-01,2022-06-15,0,True
S9780144,C101801,annual,2024-03-18,2025-03-18,2999,True
S9812012,C101802,trial,2023-09-03,2023-09-17,0,False
S2086368,C101803,annual,2022-01-03,2023-01-03,2999,True
S3006411,C101804,trial,2022-10-11,2022-10-25,0,True
S1204695,C101805,trial,2024-05-29,2024-06-12,0,True
S7099530,C101806,monthly,2022-05-29,2022-06-29,299,False
S2127390,C101807,monthly,2022-05-14,2022-05-27,299,False
S2332904,C101807,monthly,2022-06-13,2022-07-14,299,False
S5296176,C101808,annual,2023-07-08,2024-07-07,2999,True
S5111878,C101808,monthly,2024-08-27,2024-09-27,299,False
S5458768,C101809,monthly,2022-09-14,2022-10-10,299,False
S2068187,C101810,monthly,2024-03-28,2024-04-28,299,False
S4818263,C101811,trial,2022-06-28,2022-07-12,0,True
S1857027,C101812,annual,2022-04-23,2023-04-23,2999,True
S2398988,C101813,monthly,2023-11-08,2023-12-06,299,True
S6032509,C101814,monthly,2024-06-06,2024-07-07,299,True
S8426297,C101815,monthly,2022-01-27,2022-02-26,299,True
S8654679,C101815,monthly,2022-04-16,2022-05-17,299,False
S3961713,C101816,monthly,2022-05-15,2022-06-14,299,True
S6027079,C101817,trial,2022-01-16,2022-01-30,0,False
S9439984,C101818,trial,2023-01-02,2023-01-16,0,True
S9180242,C101819,monthly,2024-03-19,2024-04-16,299,False
S2099905,C101820,monthly,2024-03-18,2024-04-18,299,True
S6745050,C101821,monthly,2022-09-01,2022-09-25,299,False
S4889005,C101822,monthly,2023-08-26,2023-09-23,299,True
S2726662,C101823,monthly,2022-11-28,2022-12-28,299,True
S6431882,C101824,monthly,2022-01-17,2022-02-17,299,False
S3636248,C101825,monthly,2022-06-28,2022-07-28,299,False
S7994575,C101826,trial,2022-09-29,2022-10-13,0,False
S6093866,C101827,annual,2022-02-23,2023-02-23,2999,True
S6290638,C101828,annual,2022-05-10,2023-05-10,2999,True
S7998173,C101828,monthly,2023-06-07,2023-07-07,299,True
S6932624,C101829,trial,2024-01-30,2024-02-13,0,False
S1326813,C101830,trial,2023-03-08,2023-03-22,0,False
S7265873,C101831,monthly,2023-06-23,2023-07-21,299,True
S4346251,C101832,monthly,2022-04-27,2022-05-27,299,True
S2792386,C101833,annual,2024-02-03,2025-02-02,2999,False
S8883139,C101834,monthly,2022-03-07,2022-04-06,299,False
S9171197,C101835,monthly,2023-05-03,2023-05-31,299,True
S2701879,C101836,annual,2023-04-05,2024-04-04,2999,True
S5768677,C101837,annual,2024-03-07,2025-03-07,2999,True
S7942032,C101838,monthly,2023-01-06,2023-02-02,299,False
S4355347,C101839,annual,2023-06-10,2023-11-06,2999,False
S5374141,C101840,trial,2023-08-31,2023-09-14,0,True
S3356654,C101840,monthly,2023-10-19,2023-11-19,299,False
S6267395,C101841,annual,2022-04-22,2023-04-22,2999,False
S6389968,C101842,monthly,2023-04-08,2023-05-08,299,True
S5345732,C101843,monthly,2023-05-31,2023-06-30,299,False
S7891727,C101844,annual,2022-08-15,2023-08-15,2999,True
S2011437,C101845,monthly,2023-09-22,2023-10-22,299,False
S1538280,C101846,monthly,2022-02-14,2022-03-01,299,False
S6599438,C101847,monthly,2024-01-15,2024-02-14,299,True
S2884667,C101848,annual,2024-03-13,2024-06-17,2999,False
S2471869,C101848,annual,2024-07-21,2025-02-10,2999,False
S2226138,C101849,monthly,2024-06-06,2024-07-07,299,True
S3553581,C101850,annual,2023-11-06,2024-11-05,2999,True
S9853571,C101851,monthly,2023-06-18,2023-07-16,299,True
S1360433,C101852,annual,2022-11-05,2023-11-05,2999,True
S1143242,C101853,monthly,2023-04-15,2023-05-13,299,True
S6479762,C101854,annual,2023-10-21,2024-08-07,2999,False
S6949960,C101855,trial,2022-02-01,2022-02-15,0,False
S3487789,C101856,trial,2022-03-04,2022-03-18,0,True
S1661904,C101857,monthly,2023-05-06,2023-05-23,299,False
S6290464,C101858,trial,2024-05-17,2024-05-31,0,True
S3739533,C101858,monthly,2024-07-29,2024-08-26,299,True
S6961695,C101859,trial,2023-02-16,2023-03-02,0,False
S1426542,C101860,monthly,2023-03-13,2023-04-07,299,False
S1825678,C101860,monthly,2023-05-05,2023-06-05,299,True
S3091268,C101861,monthly,2023-12-04,2024-01-01,299,True
S3041850,C101862,monthly,2022-04-21,2022-05-22,299,False
S7012792,C101863,annual,2023-05-18,2023-12-01,2999,False
S2523219,C101864,trial,2023-12-31,2024-01-14,0,True
S8666411,C101865,annual,2023-03-31,2024-03-30,2999,True
S2678829,C101866,annual,2022-03-17,2023-03-17,2999,True
S2095646,C101866,trial,2023-04-08,2023-04-22,0,True
S2416860,C101867,monthly,2022-03-24,2022-04-24,299,False
S5608971,C101868,monthly,2022-11-26,2022-12-26,299,True
S3975579,C101869,monthly,2023-09-15,2023-10-08,299,False
S1654157,C101870,monthly,2022-06-01,2022-06-22,299,False
S5917143,C101870,monthly,2022-06-25,2022-07-26,299,False
S9700658,C101871,monthly,2022-03-09,2022-04-06,299,True
S2835286,C101872,monthly,2022-05-10,2022-06-10,299,False
S7260990,C101873,monthly,2022-10-09,2022-11-08,299,True
S1433356,C101874,trial,2023-10-02,2023-10-16,0,True
S7839304,C101875,monthly,2023-10-11,2023-11-04,299,False
S9811471,C101875,annual,2023-11-06,2024-11-05,2999,False
S2545582,C101876,annual,2023-08-23,2024-06-20,2999,False
S7963833,C101877,annual,2023-07-16,2024-01-26,2999,False
S1012106,C101878,monthly,2023-12-31,2024-01-18,299,False
S7133460,C101879,monthly,2022-11-29,2022-12-18,299,False
S4293151,C101880,monthly,2023-01-26,2023-02-23,299,False
S2378902,C101881,monthly,2023-09-04,2023-10-02,299,True
S5190592,C101882,monthly,2023-06-28,2023-07-28,299,False
S6051756,C101882,annual,2023-08-11,2024-08-10,2999,False
S9672216,C101883,annual,2022-10-29,2023-10-29,2999,True
S6501987,C101884,annual,2023-04-10,2024-04-09,2999,False
S1574205,C101885,monthly,2023-06-02,2023-06-30,299,False
S4056346,C101886,monthly,2023-09-12,2023-10-12,299,False
S3715983,C101887,trial,2023-03-17,2023-03-27,0,False
S6769714,C101887,monthly,2023-04-21,2023-05-07,299,False
S8585048,C101888,annual,2022-04-12,2023-04-12,2999,True
S5685963,C101889,trial,2024-03-23,2024-04-06,0,True
S5282961,C101890,monthly,2023-12-20,2024-01-19,299,False
S2619058,C101891,monthly,2022-04-28,2022-05-28,299,True
S8155726,C101892,monthly,2024-05-23,2024-06-23,299,False
S8674459,C101893,monthly,2023-11-02,2023-11-13,299,False
S3118949,C101893,monthly,2024-01-05,2024-01-24,299,False
S2391959,C101894,monthly,2023-10-29,2023-11-28,299,False
S9571557,C101895,monthly,2024-06-17,2024-07-15,299,False
S4333248,C101896,annual,2024-02-27,2025-02-26,2999,False
S3546298,C101896,trial,2025-04-13,2025-04-27,0,True
S4865865,C101897,monthly,2023-07-19,2023-08-05,299,False
S2680038,C101898,trial,2024-01-09,2024-01-23,0,True
S3550993,C101899,trial,2024-06-05,2024-06-19,0,False
S5671135,C101900,trial,2022-08-09,2022-08-23,0,False
S9753488,C101901,trial,2023-03-17,2023-03-31,0,True
S6033050,C101902,monthly,2023-04-08,2023-05-08,299,False
S2120966,C101903,monthly,2022-08-22,2022-09-22,299,True
S9068702,C101903,annual,2022-09-25,2023-09-25,2999,True
S5067855,C101904,annual,2023-02-28,2024-02-28,2999,False
S4244232,C101905,trial,2022-12-14,2022-12-28,0,True
